subject;age;trial_number;condition;order;image_object_id;image_landscape_id;encoding_phase;rating;recall_phase;phase;score;rt
sub-47;21;25;Rest;R-D;Fraise;Nei02;E1;1.0;R1;initial;1.0;2.4331222999999227
sub-47;21;26;Distraction;R-D;Tortue;Urb10;E2;;R2;initial;1.0;15.016167900000257
sub-47;21;27;Distraction;R-D;Piano;For04;E2;1.0;R2;initial;0.0;15.015335400000367
sub-47;21;28;Distraction;R-D;Pomme;Urb11;E2;1.0;R2;initial;1.0;1.7053178999994998
sub-47;21;29;Distraction;R-D;Table;Des02;E2;3.0;R2;initial;1.0;1.932361000000128
sub-47;21;30;Distraction;R-D;Citron;Esp05;E2;1.0;R2;initial;1.0;2.0064007000000856
sub-47;21;31;Distraction;R-D;Cerise;Mon02;E2;1.0;R2;initial;1.0;2.0107864000001427
sub-47;21;32;Distraction;R-D;Seau;Mon01;E2;2.0;R2;initial;1.0;1.9309690000000048
sub-47;21;33;Distraction;R-D;Pain;Mon06;E2;3.0;R2;initial;1.0;1.791017099999408
sub-47;21;34;Distraction;R-D;Violon;mars-02;E2;1.0;R2;initial;1.0;3.9352308000006815
sub-47;21;35;Distraction;R-D;Canard;Eau04;E2;2.0;R2;initial;1.0;2.089693900000384
sub-47;21;36;Distraction;R-D;Rhinoceros;Esp02;E2;0.0;R2;initial;1.0;3.4769445000001724
sub-47;21;37;Distraction;R-D;Balai;Mon09;E2;1.0;R2;initial;1.0;2.1298330999998143
sub-47;21;38;Distraction;R-D;Papillon;Urb04;E2;2.0;R2;initial;1.0;2.841082500000084
sub-47;21;39;Distraction;R-D;Cactus;Eau05;E2;0.0;R2;initial;0.0;15.013509199999136
sub-47;21;40;Distraction;R-D;Guitare;Mon11;E2;1.0;R2;initial;1.0;2.297224400000232
sub-47;21;41;Distraction;R-D;Tasse;Nei01;E2;3.0;R2;initial;1.0;1.636563600000045
sub-47;21;42;Distraction;R-D;Lion;Eau06;E2;0.0;R2;initial;1.0;1.618330799999967
sub-47;21;43;Distraction;R-D;Marteau;mars-03;E2;0.0;R2;initial;1.0;3.3822759000004226
sub-47;21;44;Distraction;R-D;Stylo;Des05;E2;0.0;R2;initial;1.0;2.382669599999645
sub-47;21;45;Distraction;R-D;Voiture;For05;E2;0.0;R2;initial;1.0;2.203812799999469
sub-47;21;46;Distraction;R-D;Cheval;For06;E2;2.0;R2;initial;1.0;2.0506417000005968
sub-47;21;47;Distraction;R-D;Montre;Eau02;E2;2.0;R2;initial;1.0;2.7680606000003536
sub-47;21;48;Distraction;R-D;Casquette;Mon12;E2;1.0;R2;initial;1.0;2.4805280000000494
sub-47;21;49;Distraction;R-D;Fourchette;Des01;E2;3.0;R2;initial;1.0;2.8251090000003387
sub-47;21;50;Distraction;R-D;Dauphin;Nei03;E2;1.0;R2;initial;1.0;2.584938099999817
sub-47;21;10bis;Rest;R-D;Broccoli;For03;E1;2.0;RF;final;1.0;3.316730200000165
sub-47;21;11bis;Rest;R-D;Ciseaux;Urb09;E1;1.0;RF;final;1.0;2.2925476000000344
sub-47;21;12bis;Rest;R-D;Chien;Mon14;E1;0.0;RF;final;1.0;2.926432899999781
sub-47;21;13bis;Rest;R-D;Velo;Mon03;E1;1.0;RF;final;1.0;2.044435599999815
sub-47;21;14bis;Rest;R-D;Ampoule;mars-01;E1;1.0;RF;final;1.0;2.3303562999999485
sub-47;21;15bis;Rest;R-D;Chat;Cam02;E1;1.0;RF;final;1.0;1.1498257999992347
sub-47;21;16bis;Rest;R-D;Chapeau;Urb03;E1;1.0;RF;final;1.0;2.0285377000000158
sub-47;21;17bis;Rest;R-D;Sac;Cam03;E1;0.0;RF;final;1.0;1.1008449000000835
sub-47;21;18bis;Rest;R-D;Lunettes;Mon13;E1;0.0;RF;final;1.0;2.0457636000001003
sub-47;21;19bis;Rest;R-D;Bonnet;Urb01;E1;0.0;RF;final;1.0;2.259257300000172
sub-47;21;1bis;Rest;R-D;Pinceau;Esp03;E1;1.0;RF;final;1.0;3.4585879999995086
sub-47;21;20bis;Rest;R-D;Poire;For01;E1;0.0;RF;final;0.0;15.010704199999964
sub-47;21;21bis;Rest;R-D;Girafe;mars-04;E1;0.0;RF;final;1.0;1.603575600000113
sub-47;21;22bis;Rest;R-D;Clef;Des03;E1;1.0;RF;final;1.0;1.2530846999998175
sub-47;21;23bis;Rest;R-D;Prise;Urb02;E1;0.0;RF;final;1.0;1.6302617000001192
sub-47;21;24bis;Rest;R-D;Fromage;Urb08;E1;0.0;RF;final;0.0;15.001911299999849
sub-47;21;25bis;Rest;R-D;Fraise;Nei02;E1;1.0;RF;final;1.0;2.578892000000451
sub-47;21;26bis;Distraction;R-D;Tortue;Urb10;E2;;RF;final;1.0;2.387969200000043
sub-47;21;27bis;Distraction;R-D;Piano;For04;E2;1.0;RF;final;0.0;15.01125999999931
sub-47;21;28bis;Distraction;R-D;Pomme;Urb11;E2;1.0;RF;final;1.0;1.6412233999999444
sub-47;21;29bis;Distraction;R-D;Table;Des02;E2;3.0;RF;final;1.0;2.3471534000000247
sub-47;21;2bis;Rest;R-D;Trompette;Mon10;E1;1.0;RF;final;1.0;4.68494230000033
sub-47;21;30bis;Distraction;R-D;Citron;Esp05;E2;1.0;RF;final;1.0;2.2620170000000144
sub-47;21;31bis;Distraction;R-D;Cerise;Mon02;E2;1.0;RF;final;1.0;1.652026400000068
sub-47;21;32bis;Distraction;R-D;Seau;Mon01;E2;2.0;RF;final;1.0;1.7566132000001744
sub-47;21;33bis;Distraction;R-D;Pain;Mon06;E2;3.0;RF;final;1.0;2.3068967000008342
sub-47;21;34bis;Distraction;R-D;Violon;mars-02;E2;1.0;RF;final;1.0;2.7481268000001364
sub-47;21;35bis;Distraction;R-D;Canard;Eau04;E2;2.0;RF;final;1.0;1.9445149000002857
sub-47;21;36bis;Distraction;R-D;Rhinoceros;Esp02;E2;0.0;RF;final;1.0;2.966742200000226
sub-47;21;37bis;Distraction;R-D;Balai;Mon09;E2;1.0;RF;final;1.0;1.8733462000000145
sub-47;21;38bis;Distraction;R-D;Papillon;Urb04;E2;2.0;RF;final;1.0;2.217549099999814
sub-47;21;39bis;Distraction;R-D;Cactus;Eau05;E2;0.0;RF;final;0.0;15.005943099999968
sub-47;21;3bis;Rest;R-D;Tracteur;Mon04;E1;3.0;RF;final;1.0;2.1195176999999603
sub-47;21;40bis;Distraction;R-D;Guitare;Mon11;E2;1.0;RF;final;1.0;2.61212230000001
sub-47;21;41bis;Distraction;R-D;Tasse;Nei01;E2;3.0;RF;final;1.0;1.404438499999742
sub-47;21;42bis;Distraction;R-D;Lion;Eau06;E2;0.0;RF;final;1.0;3.5970871999998053
sub-47;21;43bis;Distraction;R-D;Marteau;mars-03;E2;0.0;RF;final;1.0;2.59791899999982
sub-47;21;44bis;Distraction;R-D;Stylo;Des05;E2;0.0;RF;final;1.0;3.452570800000103
sub-47;21;45bis;Distraction;R-D;Voiture;For05;E2;0.0;RF;final;1.0;1.9869692000002035
sub-47;21;46bis;Distraction;R-D;Cheval;For06;E2;2.0;RF;final;1.0;1.8186926000007588
sub-47;21;47bis;Distraction;R-D;Montre;Eau02;E2;2.0;RF;final;1.0;2.1485546000003524
sub-47;21;48bis;Distraction;R-D;Casquette;Mon12;E2;1.0;RF;final;1.0;3.454923600000257
sub-47;21;49bis;Distraction;R-D;Fourchette;Des01;E2;3.0;RF;final;1.0;2.877850700000636
sub-47;21;4bis;Rest;R-D;Carotte;Mon05;E1;;RF;final;0.0;15.000443099999757
sub-47;21;50bis;Distraction;R-D;Dauphin;Nei03;E2;1.0;RF;final;1.0;2.2951788000000306
sub-47;21;5bis;Rest;R-D;Moto;Mon07;E1;3.0;RF;final;1.0;1.7671502000002874
sub-47;21;6bis;Rest;R-D;Crayon;Urb06;E1;2.0;RF;final;1.0;2.0763115999998263
sub-47;21;7bis;Rest;R-D;Tournevis;Des04;E1;0.0;RF;final;1.0;2.6046575000000303
sub-47;21;8bis;Rest;R-D;Bougie;Urb07;E1;0.0;RF;final;1.0;2.0864455999999336
sub-47;21;9bis;Rest;R-D;Elephant;Eau03;E1;0.0;RF;final;1.0;2.0550417000004018
sub-49;25;1;Rest;R-D;Citron;mars-01;E1;2.0;R1;initial;1.0;1.589978300005896
sub-49;25;2;Rest;R-D;Casquette;Mon09;E1;2.0;R1;initial;0.0;4.71955739997793
sub-49;25;3;Rest;R-D;Clef;Urb07;E1;2.0;R1;initial;1.0;1.13493179998477
sub-49;25;4;Rest;R-D;Lion;For03;E1;2.0;R1;initial;0.0;9.077979299996514
sub-49;25;5;Rest;R-D;Elephant;For06;E1;2.0;R1;initial;0.0;7.08298599999398
sub-49;25;6;Rest;R-D;Cactus;Mon14;E1;2.0;R1;initial;1.0;2.465098199987551
sub-49;25;7;Rest;R-D;Fromage;Mon03;E1;1.0;R1;initial;1.0;13.518745000008494
sub-49;25;8;Rest;R-D;Chat;Urb10;E1;0.0;R1;initial;1.0;3.256324900023173
sub-49;25;9;Rest;R-D;Tasse;mars-03;E1;0.0;R1;initial;1.0;1.602909599983832
sub-49;25;10;Rest;R-D;Piano;mars-02;E1;0.0;R1;initial;1.0;4.230961399996886
sub-49;25;11;Rest;R-D;Papillon;Mon12;E1;2.0;R1;initial;1.0;3.069609500002116
sub-49;25;12;Rest;R-D;Stylo;Des02;E1;0.0;R1;initial;0.0;11.990157499996712
sub-49;25;13;Rest;R-D;Fraise;Urb01;E1;1.0;R1;initial;0.0;15.0076049999916
sub-49;25;14;Rest;R-D;Chien;Mon07;E1;0.0;R1;initial;1.0;1.815340200002538
sub-49;25;15;Rest;R-D;Rhinoceros;Urb02;E1;0.0;R1;initial;1.0;3.726554299995769
sub-49;25;16;Rest;R-D;Montre;Mon02;E1;0.0;R1;initial;0.0;9.123000799998408
sub-49;25;17;Rest;R-D;Seau;For04;E1;1.0;R1;initial;1.0;1.033471600007033
sub-49;25;18;Rest;R-D;Crayon;Mon11;E1;0.0;R1;initial;1.0;2.16010120001738
sub-49;25;19;Rest;R-D;Trompette;Mon13;E1;0.0;R1;initial;1.0;2.117009700014023
sub-49;25;20;Rest;R-D;Table;Urb11;E1;1.0;R1;initial;1.0;1.394302600005176
sub-49;25;21;Rest;R-D;Prise;Urb09;E1;0.0;R1;initial;1.0;2.631152899994049
sub-49;25;22;Rest;R-D;Tortue;Urb06;E1;0.0;R1;initial;0.0;5.106169600010617
sub-49;25;23;Rest;R-D;Tournevis;Urb04;E1;1.0;R1;initial;1.0;2.4927546000108123
sub-49;25;24;Rest;R-D;Marteau;Eau03;E1;1.0;R1;initial;1.0;3.169193799985805
sub-49;25;25;Rest;R-D;Guitare;Mon06;E1;0.0;R1;initial;1.0;1.834933199977968
sub-49;25;26;Distraction;R-D;Moto;Urb03;E2;3.0;R2;initial;1.0;1.7548110999923665
sub-49;25;27;Distraction;R-D;Sac;Cam02;E2;3.0;R2;initial;1.0;1.1142958000127692
sub-49;25;28;Distraction;R-D;Dauphin;For05;E2;0.0;R2;initial;1.0;1.641594200016698
sub-49;25;29;Distraction;R-D;Pain;Cam03;E2;2.0;R2;initial;1.0;1.9775368999980856
sub-49;25;30;Distraction;R-D;Cheval;Eau05;E2;2.0;R2;initial;0.0;7.30018389999168
sub-49;25;31;Distraction;R-D;Ampoule;Nei02;E2;1.0;R2;initial;1.0;2.4263456000189763
sub-49;25;32;Distraction;R-D;Ciseaux;Esp03;E2;0.0;R2;initial;1.0;2.041514299984556
sub-49;25;33;Distraction;R-D;Canard;Esp02;E2;0.0;R2;initial;1.0;1.7443712999811396
sub-49;25;34;Distraction;R-D;Velo;Mon10;E2;1.0;R2;initial;0.0;9.661602899985157
sub-49;25;35;Distraction;R-D;Bonnet;Urb08;E2;3.0;R2;initial;1.0;1.3255620999843811
sub-49;25;36;Distraction;R-D;Girafe;Nei01;E2;0.0;R2;initial;1.0;1.5451712000067346
sub-49;25;37;Distraction;R-D;Tracteur;Eau04;E2;0.0;R2;initial;1.0;2.68826930000796
sub-49;25;38;Distraction;R-D;Violon;Mon05;E2;2.0;R2;initial;0.0;2.142240799992578
sub-49;25;39;Distraction;R-D;Balai;mars-04;E2;1.0;R2;initial;1.0;2.4646853000158444
sub-49;25;40;Distraction;R-D;Poire;Nei03;E2;0.0;R2;initial;1.0;1.219336000009207
sub-49;25;41;Distraction;R-D;Pinceau;Mon04;E2;2.0;R2;initial;1.0;1.82950650001294
sub-49;25;42;Distraction;R-D;Lunettes;For01;E2;3.0;R2;initial;1.0;2.465313900000183
sub-49;25;43;Distraction;R-D;Broccoli;Des03;E2;1.0;R2;initial;1.0;3.3968040000181645
sub-49;25;44;Distraction;R-D;Carotte;Des04;E2;1.0;R2;initial;1.0;2.1901731000107247
sub-49;25;45;Distraction;R-D;Bougie;Eau06;E2;0.0;R2;initial;1.0;1.417251800012309
sub-49;25;46;Distraction;R-D;Fourchette;Mon01;E2;0.0;R2;initial;1.0;1.792030699987663
sub-49;25;47;Distraction;R-D;Voiture;Des01;E2;0.0;R2;initial;1.0;1.6491029000026174
sub-49;25;48;Distraction;R-D;Cerise;Esp05;E2;1.0;R2;initial;1.0;1.5548817999952007
sub-49;25;49;Distraction;R-D;Chapeau;Eau02;E2;2.0;R2;initial;1.0;3.0453443999867886
sub-49;25;50;Distraction;R-D;Pomme;Des05;E2;0.0;R2;initial;1.0;1.4570964000013191
sub-49;25;10bis;Rest;R-D;Piano;mars-02;E1;0.0;RF;final;1.0;1.7124104000104126
sub-49;25;11bis;Rest;R-D;Papillon;Mon12;E1;2.0;RF;final;1.0;2.7070411999884527
sub-49;25;12bis;Rest;R-D;Stylo;Des02;E1;0.0;RF;final;0.0;6.428701700002421
sub-49;25;13bis;Rest;R-D;Fraise;Urb01;E1;1.0;RF;final;0.0;5.282326299988199
sub-49;25;14bis;Rest;R-D;Chien;Mon07;E1;0.0;RF;final;1.0;1.2938070000091102
sub-49;25;15bis;Rest;R-D;Rhinoceros;Urb02;E1;0.0;RF;final;1.0;3.214844500005711
sub-49;25;16bis;Rest;R-D;Montre;Mon02;E1;0.0;RF;final;0.0;5.4073421000211965
sub-49;25;17bis;Rest;R-D;Seau;For04;E1;1.0;RF;final;1.0;4.9186473000154365
sub-49;25;18bis;Rest;R-D;Crayon;Mon11;E1;0.0;RF;final;1.0;2.3918843000137717
sub-49;25;19bis;Rest;R-D;Trompette;Mon13;E1;0.0;RF;final;1.0;1.4651281999831554
sub-49;25;1bis;Rest;R-D;Citron;mars-01;E1;2.0;RF;final;1.0;1.647922699979972
sub-49;25;20bis;Rest;R-D;Table;Urb11;E1;1.0;RF;final;1.0;2.5268669999786653
sub-49;25;21bis;Rest;R-D;Prise;Urb09;E1;0.0;RF;final;1.0;0.8600021000020206
sub-49;25;22bis;Rest;R-D;Tortue;Urb06;E1;0.0;RF;final;0.0;3.4174098999938
sub-49;25;23bis;Rest;R-D;Tournevis;Urb04;E1;1.0;RF;final;1.0;3.0353860999748576
sub-49;25;24bis;Rest;R-D;Marteau;Eau03;E1;1.0;RF;final;1.0;1.5200747000053525
sub-49;25;25bis;Rest;R-D;Guitare;Mon06;E1;0.0;RF;final;1.0;2.302136000012979
sub-49;25;26bis;Distraction;R-D;Moto;Urb03;E2;3.0;RF;final;1.0;0.911547800002154
sub-49;25;27bis;Distraction;R-D;Sac;Cam02;E2;3.0;RF;final;1.0;1.3816386999969836
sub-49;25;28bis;Distraction;R-D;Dauphin;For05;E2;0.0;RF;final;1.0;1.7666522999934386
sub-49;25;29bis;Distraction;R-D;Pain;Cam03;E2;2.0;RF;final;1.0;1.0622583999938795
sub-49;25;2bis;Rest;R-D;Casquette;Mon09;E1;2.0;RF;final;0.0;5.927496599993901
sub-49;25;30bis;Distraction;R-D;Cheval;Eau05;E2;2.0;RF;final;0.0;1.0093519999936689
sub-49;25;31bis;Distraction;R-D;Ampoule;Nei02;E2;1.0;RF;final;1.0;2.0716072999930475
sub-49;25;32bis;Distraction;R-D;Ciseaux;Esp03;E2;0.0;RF;final;1.0;1.6727840999956245
sub-49;25;33bis;Distraction;R-D;Canard;Esp02;E2;0.0;RF;final;1.0;1.483413899986772
sub-49;25;34bis;Distraction;R-D;Velo;Mon10;E2;1.0;RF;final;0.0;2.4633599999942817
sub-49;25;35bis;Distraction;R-D;Bonnet;Urb08;E2;3.0;RF;final;1.0;1.374755900003947
sub-49;25;36bis;Distraction;R-D;Girafe;Nei01;E2;0.0;RF;final;1.0;1.4185414999956265
sub-49;25;37bis;Distraction;R-D;Tracteur;Eau04;E2;0.0;RF;final;1.0;3.4492640000244137
sub-49;25;38bis;Distraction;R-D;Violon;Mon05;E2;2.0;RF;final;0.0;3.5205576000153087
sub-49;25;39bis;Distraction;R-D;Balai;mars-04;E2;1.0;RF;final;1.0;1.1792902000015602
sub-49;25;3bis;Rest;R-D;Clef;Urb07;E1;2.0;RF;final;1.0;1.3959800000011455
sub-49;25;40bis;Distraction;R-D;Poire;Nei03;E2;0.0;RF;final;1.0;3.291088400001172
sub-49;25;41bis;Distraction;R-D;Pinceau;Mon04;E2;2.0;RF;final;1.0;2.7614259000110906
sub-49;25;42bis;Distraction;R-D;Lunettes;For01;E2;3.0;RF;final;1.0;2.0579677000059746
sub-49;25;43bis;Distraction;R-D;Broccoli;Des03;E2;1.0;RF;final;1.0;4.4746849999937695
sub-49;25;44bis;Distraction;R-D;Carotte;Des04;E2;1.0;RF;final;1.0;1.3404864000040106
sub-49;25;45bis;Distraction;R-D;Bougie;Eau06;E2;0.0;RF;final;1.0;2.19196669998928
sub-49;25;46bis;Distraction;R-D;Fourchette;Mon01;E2;0.0;RF;final;1.0;1.977926599996863
sub-49;25;47bis;Distraction;R-D;Voiture;Des01;E2;0.0;RF;final;1.0;1.354946600011317
sub-49;25;48bis;Distraction;R-D;Cerise;Esp05;E2;1.0;RF;final;1.0;2.8115278000186663
sub-49;25;49bis;Distraction;R-D;Chapeau;Eau02;E2;2.0;RF;final;1.0;1.689392800006317
sub-49;25;4bis;Rest;R-D;Lion;For03;E1;2.0;RF;final;0.0;4.591125400009332
sub-49;25;50bis;Distraction;R-D;Pomme;Des05;E2;0.0;RF;final;1.0;1.1620340000081342
sub-49;25;5bis;Rest;R-D;Elephant;For06;E1;2.0;RF;final;0.0;3.703302699985216
sub-49;25;6bis;Rest;R-D;Cactus;Mon14;E1;2.0;RF;final;1.0;2.326422799989814
sub-49;25;7bis;Rest;R-D;Fromage;Mon03;E1;1.0;RF;final;0.0;7.114270899997791
sub-49;25;8bis;Rest;R-D;Chat;Urb10;E1;0.0;RF;final;1.0;2.648419400007697
sub-49;25;9bis;Rest;R-D;Tasse;mars-03;E1;0.0;RF;final;1.0;6.141817700001411
sub-50;26;1;Distraction;D-R;Fourchette;For01;E1;1.0;R1;initial;0.0;2.5788713000365533
sub-50;26;2;Distraction;D-R;Dauphin;Des01;E1;0.0;R1;initial;0.0;2.860452900000382
sub-50;26;3;Distraction;D-R;Casquette;Cam02;E1;2.0;R1;initial;1.0;2.6465458999737166
sub-50;26;4;Distraction;D-R;Poire;Mon03;E1;0.0;R1;initial;1.0;2.521820999972988
sub-50;26;5;Distraction;D-R;Ciseaux;Urb06;E1;2.0;R1;initial;0.0;4.039079000009224
sub-50;26;6;Distraction;D-R;Fraise;Des02;E1;0.0;R1;initial;1.0;2.805768599966541
sub-50;26;7;Distraction;D-R;Citron;Mon13;E1;1.0;R1;initial;0.0;3.8095215000212193
sub-50;26;8;Distraction;D-R;Broccoli;Eau03;E1;0.0;R1;initial;1.0;1.6092674999963492
sub-50;26;9;Distraction;D-R;Bonnet;Urb10;E1;3.0;R1;initial;1.0;3.0480603000032715
sub-50;26;10;Distraction;D-R;Table;Des04;E1;1.0;R1;initial;1.0;3.147818800003733
sub-50;26;11;Distraction;D-R;Fromage;Nei03;E1;0.0;R1;initial;0.0;2.2188052000128664
sub-50;26;12;Distraction;D-R;Bougie;Mon09;E1;2.0;R1;initial;0.0;2.911749500024598
sub-50;26;13;Distraction;D-R;Chat;Mon14;E1;0.0;R1;initial;1.0;1.760321500012651
sub-50;26;14;Distraction;D-R;Ampoule;Nei01;E1;0.0;R1;initial;0.0;2.6993415000033565
sub-50;26;15;Distraction;D-R;Carotte;mars-02;E1;0.0;R1;initial;1.0;4.7836209000088274
sub-50;26;16;Distraction;D-R;Voiture;Mon05;E1;1.0;R1;initial;1.0;2.4618707000045106
sub-50;26;17;Distraction;D-R;Velo;Mon02;E1;3.0;R1;initial;0.0;2.8369557000114582
sub-50;26;18;Distraction;D-R;Clef;Mon10;E1;1.0;R1;initial;0.0;3.8331556000048295
sub-50;26;19;Distraction;D-R;Trompette;Urb04;E1;2.0;R1;initial;1.0;2.6673930000397377
sub-50;26;20;Distraction;D-R;Cactus;Des05;E1;3.0;R1;initial;1.0;2.2863479999941774
sub-50;26;21;Distraction;D-R;Crayon;Nei02;E1;1.0;R1;initial;1.0;2.857075900014024
sub-50;26;22;Distraction;D-R;Chapeau;mars-01;E1;0.0;R1;initial;1.0;2.005222000007052
sub-50;26;23;Distraction;D-R;Tournevis;Urb08;E1;1.0;R1;initial;1.0;2.823214900039602
sub-50;26;24;Distraction;D-R;Pinceau;Esp02;E1;2.0;R1;initial;1.0;3.233962900005281
sub-50;26;25;Distraction;D-R;Balai;Eau02;E1;0.0;R1;initial;1.0;2.0650944000226445
sub-50;26;26;Rest;D-R;Rhinoceros;For04;E2;1.0;R2;initial;1.0;5.33058120001806
sub-50;26;27;Rest;D-R;Papillon;Urb11;E2;1.0;R2;initial;1.0;2.756951100018341
sub-50;26;28;Rest;D-R;Marteau;Esp03;E2;1.0;R2;initial;1.0;2.810647099977359
sub-50;26;29;Rest;D-R;Guitare;Urb02;E2;3.0;R2;initial;1.0;3.16270300000906
sub-50;26;30;Rest;D-R;Stylo;Mon11;E2;;R2;initial;0.0;2.2673523999983445
sub-50;26;31;Rest;D-R;Piano;Des03;E2;0.0;R2;initial;0.0;2.2271621000254527
sub-50;26;32;Rest;D-R;Sac;For06;E2;3.0;R2;initial;0.0;2.8282666000304744
sub-50;26;33;Rest;D-R;Montre;Mon04;E2;1.0;R2;initial;1.0;2.585308299981989
sub-50;26;34;Rest;D-R;Canard;Cam03;E2;2.0;R2;initial;0.0;2.2518654000014067
sub-50;26;35;Rest;D-R;Pain;Urb03;E2;2.0;R2;initial;1.0;1.606178699992597
sub-50;26;36;Rest;D-R;Cerise;Eau05;E2;1.0;R2;initial;0.0;3.478269300016109
sub-50;26;37;Rest;D-R;Lion;For03;E2;3.0;R2;initial;1.0;1.8949260000372303
sub-50;26;38;Rest;D-R;Chien;Mon01;E2;3.0;R2;initial;1.0;1.848449699988123
sub-50;26;39;Rest;D-R;Elephant;Eau06;E2;1.0;R2;initial;1.0;2.281186299980618
sub-50;26;40;Rest;D-R;Tortue;For05;E2;1.0;R2;initial;0.0;2.584256700007245
sub-50;26;41;Rest;D-R;Lunettes;Urb07;E2;2.0;R2;initial;1.0;2.404389599978458
sub-50;26;42;Rest;D-R;Pomme;Esp05;E2;0.0;R2;initial;1.0;1.7700161000248045
sub-50;26;43;Rest;D-R;Moto;mars-04;E2;0.0;R2;initial;0.0;2.0332589999889024
sub-50;26;44;Rest;D-R;Girafe;Mon12;E2;0.0;R2;initial;1.0;2.143088400014676
sub-50;26;45;Rest;D-R;Seau;Urb09;E2;2.0;R2;initial;1.0;1.9713609999744224
sub-50;26;46;Rest;D-R;Tasse;Eau04;E2;1.0;R2;initial;1.0;2.511037699994631
sub-50;26;47;Rest;D-R;Violon;Mon07;E2;1.0;R2;initial;1.0;2.2962057000258937
sub-50;26;48;Rest;D-R;Prise;Mon06;E2;0.0;R2;initial;1.0;2.798765300016385
sub-50;26;49;Rest;D-R;Cheval;Urb01;E2;1.0;R2;initial;1.0;2.576795500004664
sub-50;26;50;Rest;D-R;Tracteur;mars-03;E2;0.0;R2;initial;1.0;1.9561624999623743
sub-50;26;10bis;Distraction;D-R;Table;Des04;E1;1.0;RF;final;1.0;1.432119800010696
sub-50;26;11bis;Distraction;D-R;Fromage;Nei03;E1;0.0;RF;final;0.0;1.7949822999653406
sub-50;26;12bis;Distraction;D-R;Bougie;Mon09;E1;2.0;RF;final;0.0;1.4743714000214825
sub-50;26;13bis;Distraction;D-R;Chat;Mon14;E1;0.0;RF;final;1.0;0.888971800042782
sub-50;26;14bis;Distraction;D-R;Ampoule;Nei01;E1;0.0;RF;final;0.0;5.734315500012599
sub-50;26;15bis;Distraction;D-R;Carotte;mars-02;E1;0.0;RF;final;0.0;0.5270223999978043
sub-50;26;16bis;Distraction;D-R;Voiture;Mon05;E1;1.0;RF;final;1.0;1.497822500008624
sub-50;26;17bis;Distraction;D-R;Velo;Mon02;E1;3.0;RF;final;0.0;1.5899252999806777
sub-50;26;18bis;Distraction;D-R;Clef;Mon10;E1;1.0;RF;final;0.0;1.6981638999423012
sub-50;26;19bis;Distraction;D-R;Trompette;Urb04;E1;2.0;RF;final;0.0;2.9810687000281177
sub-50;26;1bis;Distraction;D-R;Fourchette;For01;E1;1.0;RF;final;0.0;1.1544396000099368
sub-50;26;20bis;Distraction;D-R;Cactus;Des05;E1;3.0;RF;final;1.0;1.2886440999573097
sub-50;26;21bis;Distraction;D-R;Crayon;Nei02;E1;1.0;RF;final;0.0;3.4080402000108734
sub-50;26;22bis;Distraction;D-R;Chapeau;mars-01;E1;0.0;RF;final;0.0;1.0267519999761134
sub-50;26;23bis;Distraction;D-R;Tournevis;Urb08;E1;1.0;RF;final;1.0;1.9268925999640487
sub-50;26;24bis;Distraction;D-R;Pinceau;Esp02;E1;2.0;RF;final;0.0;0.7389477000106126
sub-50;26;25bis;Distraction;D-R;Balai;Eau02;E1;0.0;RF;final;1.0;1.3722536999848671
sub-50;26;26bis;Rest;D-R;Rhinoceros;For04;E2;1.0;RF;final;1.0;2.60420460003661
sub-50;26;27bis;Rest;D-R;Papillon;Urb11;E2;1.0;RF;final;1.0;1.943990500003565
sub-50;26;28bis;Rest;D-R;Marteau;Esp03;E2;1.0;RF;final;1.0;1.5999623999814503
sub-50;26;29bis;Rest;D-R;Guitare;Urb02;E2;3.0;RF;final;0.0;2.166903200035449
sub-50;26;2bis;Distraction;D-R;Dauphin;Des01;E1;0.0;RF;final;0.0;1.7897619000286795
sub-50;26;30bis;Rest;D-R;Stylo;Mon11;E2;;RF;final;0.0;2.6086654999526218
sub-50;26;31bis;Rest;D-R;Piano;Des03;E2;0.0;RF;final;1.0;2.0128742000088096
sub-50;26;32bis;Rest;D-R;Sac;For06;E2;3.0;RF;final;0.0;2.258367400034331
sub-50;26;33bis;Rest;D-R;Montre;Mon04;E2;1.0;RF;final;1.0;1.7801622999832034
sub-50;26;34bis;Rest;D-R;Canard;Cam03;E2;2.0;RF;final;1.0;1.4724871999933384
sub-50;26;35bis;Rest;D-R;Pain;Urb03;E2;2.0;RF;final;1.0;0.9869442000053824
sub-50;26;36bis;Rest;D-R;Cerise;Eau05;E2;1.0;RF;final;0.0;2.4184020000393502
sub-50;26;37bis;Rest;D-R;Lion;For03;E2;3.0;RF;final;1.0;1.440387200040277
sub-50;26;38bis;Rest;D-R;Chien;Mon01;E2;3.0;RF;final;1.0;1.9380408999859355
sub-50;26;39bis;Rest;D-R;Elephant;Eau06;E2;1.0;RF;final;1.0;1.5535549000487665
sub-50;26;3bis;Distraction;D-R;Casquette;Cam02;E1;2.0;RF;final;1.0;3.027487799990922
sub-50;26;40bis;Rest;D-R;Tortue;For05;E2;1.0;RF;final;1.0;1.4881870999815874
sub-50;26;41bis;Rest;D-R;Lunettes;Urb07;E2;2.0;RF;final;1.0;1.934206100006122
sub-50;26;42bis;Rest;D-R;Pomme;Esp05;E2;0.0;RF;final;1.0;2.0794707000022754
